Feature ID	Taxon	Confidence
b60d643c3a1c4f09e172c9bbe9905667	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacter; s__uncultured_bacterium	0.8794394626055811
05aa8b3c18f35fb97ba250cf28981c60	d__Bacteria; p__Armatimonadota; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium	0.9230565855704179
703f5c9cd266c6d8017f1651641e91b5	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Parviterribacter; s__uncultured_bacterium	0.9705290965210869
e5bfbfd061ae245d05d7d7427dba3dec	d__Bacteria; p__Gemmatimonadota; c__Longimicrobia; o__Longimicrobiales; f__Longimicrobiaceae; g__YC-ZSS-LKJ147; s__uncultured_bacterium	0.9991648332588561
85f4dc6a1903d732da27587d904ed746	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia	0.9999999652265942
27dce21845094ab87282df83571b340d	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__uncultured; g__uncultured; s__uncultured_Rubrobacterales	0.9840443074021308
7ce238f5902f020e72b6e3a548798b00	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Hymenobacter	0.9999999999215741
be0376a07f7329c055c8802591338010	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Phaselicystidaceae; g__Phaselicystis; s__Phaselicystis_flava	0.9972332710398734
8f66af2608f141c1c650ad3caf9307c4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Flavisolibacter	0.9751601878426137
ea3b74f34a63c603ed65836b6ad94c63	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptosporangiales; f__Thermomonosporaceae; g__Actinomadura	0.7657191052086664
